# Author: Diyar Erol
date,close,high,low,open,volume,apple iphone,macbook,fed_rate,us_cpi,usd_index,macro_sentiment_index,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper_20,bb_lower_20,atr_14,obv,vwap_20
2015-02-13,28.28376579284668,28.32827843655033,27.96549546602483,28.32827843655033,217088800,22.0,68.0,0.11,235.342,104.8452,0.0589968320920548,75.9436056153936,0.9083118981393881,0.6782484085742679,0.23006348956512013,25.965751361846923,28.689135728309548,23.242366995384298,0.6463102054978574,3321382000.0,25.92022718971212
2015-02-17,28.4506893157959,28.68438492854948,28.24815289166968,28.375015787666307,252609600,22.0,68.0,0.11,235.342,104.8452,0.0589968320920548,88.85137041311958,0.9627791784624407,0.7351545625519025,0.22762461591053818,26.21343059539795,28.892146171435773,23.534715019360124,0.6130198631821663,3573991600.0,26.186085290041632
2015-02-18,28.64877700805664,28.662130462538304,28.36611643583812,28.406178497331744,179566800,22.0,68.0,0.11,235.342,105.2514,0.062116307540969,85.82316121223067,1.0102829982866304,0.7901802496988481,0.22010274858778223,26.440753650665282,29.136727173768765,23.7447801275618,0.49196355472702613,3753558400.0,26.35402755906502
2015-02-19,28.58867835998535,28.71776739221714,28.56197145541902,28.595355086126933,149449600,22.0,68.0,0.11,235.342,105.1407,0.061266169844773,81.21894247785002,1.0311937000316753,0.8383829397654137,0.19281076026626165,26.65587148666382,29.314354927636725,23.997388045690915,0.4416517916130121,3604108800.0,26.497462611981252
2015-02-20,28.822378158569336,28.822378158569336,28.499657229063484,28.62651844031598,195793600,22.0,68.0,0.11,235.342,105.3387,0.062786741333904,91.66688518005037,1.0544679522827067,0.8815999422688723,0.17286801001383445,26.851083183288573,29.54543167305226,24.156734693524886,0.41482263775565364,3799902400.0,26.656660309756454
2015-02-23,29.601354598999023,29.601354598999023,28.857983050448208,28.9381071536277,283896400,22.0,68.0,0.11,235.342,105.5359,0.0643011690998466,92.64204062631622,1.1228266072454787,0.9298452752641937,0.19298133198128498,27.078814601898195,29.898062255500182,24.259566948296207,0.42153335170957923,4083798800.0,26.86242469991077
2015-02-24,29.416627883911133,29.734899896206425,29.19406127808952,29.588005121300903,276912400,22.0,68.0,0.11,235.342,105.5472,0.0643879491898828,88.41067193099141,1.1488521789358472,0.9736466559985245,0.17520552293732272,27.2959792137146,30.133842125780056,24.45811630164914,0.43672877127662674,3806886400.0,27.0706416630159
2015-02-25,28.66435813903809,29.289773295274617,28.521915615006805,29.28086872721773,298846800,22.0,68.0,0.11,235.342,105.0503,0.0605719291244829,73.45271365630009,1.0961401294847413,0.9981453506957679,0.09799477878897334,27.519425868988037,30.012127618861662,25.026724119114412,0.465799458741203,3508039600.0,27.365787013552485
2015-02-26,29.02713966369629,29.12729396862077,28.17916134131984,28.664354967712665,365150000,22.0,68.0,0.11,235.342,105.5021,0.0640415967951364,74.41758494526272,1.0712897265600603,1.0127742258686265,0.05851550069143374,27.692619228363036,30.092670348943606,25.292568107782465,0.5153996024377315,3873189600.0,27.65750286645231
2015-02-27,28.59091186523437,29.06052760813656,28.54194693309501,28.93366299411255,248059200,22.0,68.0,0.11,235.342,105.5981,0.0647788435777453,71.26290059334697,1.004812808988948,1.0111819424926909,-0.0063691335037427965,27.804207706451415,30.150128903361633,25.458286509541196,0.523825321940393,3625130400.0,27.817499199750255
2015-03-02,28.73112678527832,28.99598163064792,28.555300633699616,28.76673826279468,192386800,25.0,82.0,0.11,235.976,105.8151,0.0644907583747101,71.05624295879753,0.9524641314767521,0.9994383802895033,-0.04697424881275114,27.942094230651854,30.155353292296034,25.728835169007674,0.5328869612232909,3817517200.0,27.972946742984803
2015-03-03,28.79121780395508,28.826829277853392,28.50855724854495,28.702192515306365,151265200,25.0,82.0,0.11,235.976,105.5562,0.0625024959578617,68.15043179591164,0.9053895037878306,0.9806286049891688,-0.07523910120133825,28.06669101715088,30.16830149374197,25.96508054055979,0.5169897645095283,3968782400.0,28.0955230560789
2015-03-04,28.60870933532715,28.835728218754888,28.55974780762392,28.733349484334305,126665200,25.0,82.0,0.11,235.976,106.1333,0.0669344242728995,60.06600348920022,0.8436307637559537,0.9532290367425258,-0.1095982729865721,28.18194055557251,30.123166657672638,26.240714453472382,0.4905993551705635,3842117200.0,28.195092041925644
2015-03-05,28.1346492767334,28.655454390000926,27.98998062369841,28.617618469406004,226068400,25.0,82.0,0.11,235.976,106.1333,0.0669344242728995,49.8666257926958,0.747813503914319,0.9121459301768845,-0.1643324262625655,28.26340036392212,30.037993957366915,26.488806770477325,0.4967995524209347,3616048800.0,28.305013714846297
2015-03-06,28.17693328857422,28.7934420686846,28.101261454083147,28.57755217915056,291368400,25.0,82.0,0.11,235.976,107.4337,0.0769210463156567,48.688512076665766,0.6675939935423401,0.8632355428499757,-0.19564154930763566,28.3375150680542,29.95291605792987,26.722114078178528,0.5203279555692172,3907417200.0,28.368215622693455
2015-03-09,28.297119140625,28.83795777809001,27.83418017642311,28.47962369600576,354114000,25.0,82.0,0.11,235.976,107.5199,0.0775830324892078,48.09287055964413,0.6067235164225622,0.811933137564493,-0.20520962114193086,28.428878593444825,29.785478813276278,27.072278373613372,0.5608669244825814,4261531200.0,28.431693234576162
2015-03-10,27.711769104003903,28.3149244137179,27.553747014570217,28.13464600287989,275426400,25.0,82.0,0.11,235.976,108.1165,0.082164714056963,39.384692376439745,0.5054241537472954,0.7506313408010535,-0.2452071870537581,28.482183265686036,29.607895699428525,27.356470831943547,0.5940928796574028,3986104800.0,28.45888499584586
2015-03-11,27.20654487609864,27.76963818866664,27.177611824964035,27.76518760312618,275756000,25.0,82.0,0.11,235.976,108.5235,0.0852903332290655,35.77642419089037,0.37999594938251846,0.6765042625173465,-0.29650831313482806,28.48463182449341,29.598362226255148,27.37090142273167,0.6252521958648659,3710348800.0,28.47066929990474
2015-03-12,27.698415756225582,27.79857175613911,27.070777942685456,27.22212331535712,193450800,25.0,82.0,0.11,235.976,108.1741,0.0826070621265283,39.01687950252393,0.316633113615314,0.6045300327369401,-0.28789691912162607,28.47984676361084,29.60681243328993,27.35288109393175,0.654185973289709,3903799600.0,28.484426838018727
2015-03-13,27.50700759887696,27.90985433352595,27.282216536512934,27.687287714754685,207309200,25.0,82.0,0.11,235.976,108.9174,0.0883153489339579,26.87952153766915,0.2481124848512053,0.5332465231597932,-0.28513403830858786,28.447908687591553,29.648535940498444,27.247281434684663,0.6433760701885181,3696490400.0,28.465038476056925
2015-03-16,27.80970001220703,27.80970001220703,27.346762707780687,27.57155378369179,143497200,25.0,82.0,0.11,235.976,108.6422,0.0862019081571456,32.71068006591533,0.2157471421837016,0.4697466469645749,-0.2539995047808733,28.42420539855957,29.656770806857516,27.191639990261628,0.6378116906391923,3839987600.0,28.452874350277387
2015-03-17,28.274864196777344,28.33718257998601,27.96549672438536,28.021138380542887,204092400,25.0,82.0,0.11,235.976,108.5805,0.0857280735062396,45.53339145703994,0.22503813752749124,0.4208049450771582,-0.19576680754966697,28.415414142608643,29.6496911506953,27.181137134521986,0.6115809977016673,4044080000.0,28.440973440782663
2015-03-18,28.5931339263916,28.746705437477463,28.12574436427423,28.26596072349488,261083600,25.0,82.0,0.11,235.976,108.408,0.0844033331937391,44.971607784346425,0.25514190846376295,0.3876723377544792,-0.13253042929071623,28.41263198852539,29.64494346805309,27.180320508997692,0.5882116009804034,4305163600.0,28.439113633501346
2015-03-19,28.37724494934082,28.76673654668471,28.354988626245177,28.65545323315789,183238000,25.0,82.0,0.11,235.976,108.1826,0.0826723391854051,47.391260000251535,0.25859797118797445,0.3618574644411783,-0.10325949325320383,28.402060317993165,29.631637458015916,27.172483177970413,0.5805806899374021,4121925600.0,28.435672823249877
2015-03-20,28.02113914489746,28.57755402360196,27.856440313632152,28.54417038743568,274780400,25.0,82.0,0.11,235.976,107.1671,0.0748736505631197,41.76559333881938,0.22995142657256906,0.33547625686745647,-0.1055248302948874,28.36199836730957,29.58611303218894,27.1378837024302,0.6006115980103667,3847145200.0,28.408222124060746
2015-03-23,28.31269264221192,28.455135108533188,28.15912116837724,28.29266246634555,150838800,25.0,82.0,0.11,235.976,106.5022,0.0697674486281542,44.7328764161096,0.22814485235398863,0.31400997596476293,-0.08586512361077431,28.297565269470216,29.37372453074464,27.221406008195792,0.6088775933194585,3997984000.0,28.347939218988827
2015-03-24,28.19696807861328,28.497431004034567,28.16803332875073,28.317154267611016,131369200,25.0,82.0,0.11,235.976,106.4401,0.069290542115654,45.40034322012408,0.2148979147463308,0.2941875637210765,-0.07928964897474572,28.236582279205322,29.17517072070591,27.297993837704734,0.6126931121875206,3866614800.0,28.2792836702317
2015-03-25,27.460268020629883,28.22589771049454,27.460268020629883,28.16357933072388,206620800,25.0,82.0,0.11,235.976,106.2636,0.0679350831872114,42.88390523198099,0.14330218504654013,0.2640104879861693,-0.12070830293962914,28.176377773284912,29.15312686438816,27.199628682181665,0.6198471067276736,3659994000.0,28.216609973854617
2015-03-26,27.65167808532715,27.7941205949992,27.28666894203646,27.3222804184788,190291600,25.0,82.0,0.11,235.976,106.5582,0.0701975092513427,44.62659849840953,0.10084477024282279,0.2313773444375,-0.1305325741946772,28.107604694366454,29.023959426736486,27.191249961996423,0.6066521808963368,3850285600.0,28.14044723294127
2015-03-27,27.43133544921875,27.75405636351956,27.35566361476696,27.72512331470832,158184800,25.0,82.0,0.11,235.976,106.8916,0.0727579058901117,41.320821386205814,0.04885399541937829,0.19487267463387567,-0.14601867921449738,28.049625873565674,28.983787684872226,27.11546406225912,0.5634104056881724,3692100800.0,28.0819242418335
2015-03-30,28.125741958618164,28.13241868495542,27.598258503345505,27.60938751260654,188398800,25.0,82.0,0.11,235.976,107.3941,0.0766169320178304,54.06113605753529,0.06295799315458694,0.16848973833801792,-0.10553174518343097,28.019356632232665,28.898130000107976,27.140583264357353,0.5591179654445286,3880499600.0,28.044951125766037
2015-03-31,27.693965911865234,28.15245262749894,27.678386315646087,28.063425635654404,168362400,25.0,82.0,0.11,235.976,107.4396,0.0769663562741712,54.85158883273975,0.03884699057761409,0.14256118878593715,-0.10371419820832306,27.964494037628175,28.774700492040832,27.154287583215517,0.5506922474552606,3712137200.0,28.012971401226512
2015-04-01,27.65389442443848,27.84752793834553,27.39794254689644,27.78075729270915,162485600,25.0,77.0,0.12,236.222,107.06,0.0714165891443049,49.51305704713395,0.01631731730432051,0.11731241448961384,-0.10099509718529333,27.91675329208374,28.678183948758274,27.155322635409206,0.5308202173120772,3549651600.0,27.978898823033404
2015-04-02,27.892053604125977,27.94546912676751,27.640553891058623,27.827509069328407,128880400,25.0,77.0,0.12,236.222,106.6738,0.0684507067751009,54.1687299513773,0.017478364631603682,0.09734560451801182,-0.07986723988640813,27.90462350845337,28.659136644585185,27.150110372321553,0.5077686057903537,3678532000.0,27.95883475850213
2015-04-06,28.34385681152344,28.3794682833922,27.671706411460807,27.70286560032175,148776000,25.0,77.0,0.12,236.222,105.7876,0.0616449974131418,55.60220974139403,0.054230114955267084,0.08872250660546288,-0.0344923916501958,27.91296968460083,28.68368472510463,27.142254644097033,0.5252560748978572,3827308000.0,27.936284022532526
2015-04-07,28.045616149902344,28.51523008704785,28.038939423968984,28.408399076017474,140049200,25.0,77.0,0.12,236.222,106.4488,0.0667227846283612,47.508418457670565,0.058614936476054424,0.08270099257958119,-0.024086056103526765,27.9003945350647,28.652705996650063,27.148083073479334,0.5215995102764206,3687258800.0,27.909906078334252
2015-04-08,27.954364776611328,28.13241873682573,27.81414842912516,28.01000642692228,149316800,25.0,77.0,0.12,236.222,106.4231,0.0665254175209335,42.69716726000999,0.05410304963890766,0.07698140399144648,-0.02287835435253882,27.91252431869507,28.659836716285923,27.165211921104216,0.49997874131194464,3537942000.0,27.915967715230657
2015-04-09,28.16803359985352,28.172485883590006,27.74515833951772,28.010011488182474,129936000,25.0,77.0,0.12,236.222,107.0335,0.0712130783136888,47.60694221727705,0.06699634300646196,0.07498439179444959,-0.007988048787987631,27.960598754882813,28.63703136858201,27.284166141183615,0.501091571571427,3667878000.0,27.96173872958193
2015-04-10,28.2882080078125,28.312690464019965,27.878686373156768,28.032256137128662,160752000,25.0,77.0,0.12,236.222,107.4526,0.0744316212990161,53.22914893783851,0.08592099749906268,0.0771717129353722,0.00874928456369048,27.990088367462157,28.669811265643048,27.310365469281265,0.48058374163524065,3828630000.0,27.99522319147904
2015-04-13,28.23257637023925,28.615392939431228,28.179160855071164,28.57087689703536,145460400,25.0,77.0,0.12,236.222,107.7508,0.0767216941174951,48.97269989845354,0.09533099790765931,0.08080356992982962,0.014527427977829688,28.026366806030275,28.674233131975345,27.378500480085204,0.48074346454412187,3683169600.0,28.03590842858508
2015-04-14,28.11016082763672,28.33050127496176,28.02335999390115,28.26595676048305,102098400,25.0,77.0,0.12,236.222,107.0547,0.0713758869781816,48.888810759921405,0.09185176978191123,0.08301320990024594,0.008838559881665292,28.041389846801756,28.68199552908514,27.400784164518374,0.47915372209960594,3581071200.0,28.05562161832271
2015-04-15,28.216997146606445,28.2948951276814,28.045621588241563,28.134648580062343,115881600,25.0,77.0,0.12,236.222,107.1855,0.0723803857194864,61.54892743990974,0.096601690344432,0.08573090598908316,0.010870784355348842,28.038496494293213,28.675172816701643,27.401820171884783,0.44227113992640454,3696952800.0,28.05172417207484
2015-04-16,28.08122634887696,28.288213346207304,28.067872896806715,28.10570880970461,113476000,25.0,77.0,0.12,236.222,106.2761,0.0653965083850635,56.6688678379268,0.0883915452073687,0.08626303383274027,0.002128511374628425,28.01290111541748,28.59446800140937,27.43133422942559,0.42176319681482227,3583476800.0,28.01889985423898
2015-04-17,27.765182495117188,28.07454992374797,27.700637979338687,27.94323644885431,207828000,25.0,77.0,0.12,236.222,106.329,0.0658027620808969,55.033502619818606,0.05574030874355884,0.08015848881490399,-0.02441818007134515,27.9822979927063,28.54731914122954,27.41727684418306,0.4204914554423705,3375648800.0,27.979873247960953
2015-04-20,28.39950180053711,28.51523570161574,27.858664818817697,27.947691810904374,188217200,25.0,77.0,0.12,236.222,106.4902,0.0670407223033612,54.20371879259615,0.08012460871289306,0.08015171279450181,-2.7104081608747554e-05,28.00121612548828,28.59625256559821,27.40617968537835,0.42398931049679056,3563866000.0,27.98152296637754
2015-04-21,28.245925903320312,28.53303530151165,28.19250870073043,28.51078068083827,129740400,25.0,77.0,0.12,236.222,106.5582,0.0675629387743759,59.267410059501316,0.08606494755803595,0.08133435974720865,0.0047305878108273025,27.9978777885437,28.586268474908504,27.409487102178897,0.4144507597059598,3434125600.0,27.979897627869484
2015-04-22,28.62651824951172,28.682159905817624,28.11461603032653,28.263735261694706,150618000,25.0,77.0,0.12,236.222,106.5815,0.0677418747122383,64.65464372893837,0.12009890506670118,0.08908726881110716,0.031011636255594013,28.019355297088623,28.666745737672027,27.37196485650522,0.4228763657089602,3584743600.0,27.990943019674294
2015-04-23,28.860212326049805,29.027137285949443,28.519685679542302,28.555297152717507,183083600,25.0,77.0,0.12,236.222,106.1658,0.0645494425504618,64.60702158273378,0.1640373006156537,0.10407727517201647,0.059960025443637224,28.089352512359618,28.78327546799445,27.395429556724785,0.43734324933026414,3767827200.0,28.058050190895553
2015-04-24,28.9959716796875,29.07387133550841,28.762276108321,29.042712152399304,178103600,25.0,77.0,0.12,236.222,105.905,0.0625465887910408,60.875924575741664,0.20742240453404293,0.12474630104442178,0.08267610348962115,28.156567192077638,28.92807374582977,27.385060638325506,0.40904563184855114,3945930800.0,28.139779145480396
2015-04-27,29.52345466613769,29.63028906678732,29.189604805324542,29.447782846083182,387816800,25.0,77.0,0.12,236.222,105.6891,0.0608885514955691,72.89648703805159,0.2811282096053418,0.15602268275660577,0.12510552684873602,28.261173152923583,29.173184044686096,27.34916226116107,0.4203332549929049,4333747600.0,28.324668554841907
2015-04-28,29.058292388916016,29.944106433953536,28.83795364634113,29.926304095966827,475696000,25.0,77.0,0.12,236.222,105.1234,0.0565441712359662,65.32752692227024,0.29856422041439856,0.18453099028816433,0.11403323012623423,28.307800674438475,29.28377018642342,27.33183116245353,0.4766105749866075,3858051600.0,28.47178076266689
2015-04-29,28.630970001220703,29.28754085421785,28.55529816511329,28.969272216185253,253544400,25.0,77.0,0.12,236.222,104.5634,0.0522435650040805,56.06766651133672,0.2747340757858048,0.20257160738769242,0.07216246839811236,28.35465087890625,29.29589303516302,27.41340872264948,0.49839022820319834,3604507200.0,28.525331531599477
2015-04-30,27.854211807250977,28.630968807003697,27.72734890644295,28.630968807003697,332781600,25.0,77.0,0.12,236.222,105.312,0.0579925539776333,45.14693831760072,0.1909692452810816,0.20025113496637026,-0.009281889685288647,28.364666748046876,29.27837211201261,27.45096138408114,0.531934299911381,3271725600.0,28.523689979987005
2015-05-01,28.69996452331543,28.96259489680037,27.88759773139169,28.065650005792723,234050400,26.0,72.0,0.12,237.001,105.6382,0.0580960638555979,54.44159832722752,0.190632694511514,0.19832744687539902,-0.007694752363885032,28.40506229400635,29.30207470362418,27.50804988438852,0.579945085996333,3505776000.0,28.546169896900686
2015-05-04,28.644323348999023,29.06052523824225,28.5463934927065,28.822377324431148,203953200,26.0,72.0,0.12,237.001,105.6679,0.0583241495789675,55.141406816533724,0.18375795057836086,0.1954135476159914,-0.011655597037630527,28.420085620880126,29.322828136321757,27.517343105438496,0.5947301191731285,3301822800.0,28.572114734325126
2015-05-05,27.99887657165528,28.5886766529222,27.99442428912783,28.52190599939661,197085600,26.0,72.0,0.12,237.001,105.2396,0.0550349537769736,48.097781970995875,0.12478901567934386,0.1812886412286619,-0.05649962554931803,28.417748641967773,29.324804571616717,27.51069271231883,0.6233462277753681,3104737200.0,28.566569889082004
2015-05-06,27.823047637939453,28.210312997720948,27.455812454572506,28.168024805670445,288564000,26.0,72.0,0.12,237.001,104.6935,0.0508410947354865,47.76405936871672,0.06313994643720733,0.157658902270371,-0.09451895583316366,28.41118278503418,29.33412398184415,27.488241588224206,0.6615005201859291,2816173200.0,28.537111391283286
2015-05-07,27.99514579772949,28.17841268755224,27.718009170082315,27.88563138779121,175763600,26.0,72.0,0.12,237.001,105.1941,0.0546855295206329,52.042507991848034,0.027848478194428594,0.1316968174551825,-0.1038483392607539,28.40253839492798,29.338219164781307,27.466857625074653,0.667201602181047,2991936800.0,28.528902585004957
2015-05-08,28.52259063720703,28.52259063720703,28.18511083885181,28.312503626885885,222201600,26.0,72.0,0.12,237.001,104.8424,0.051984595213929,51.1144182589559,0.0419564776982142,0.11374874950378884,-0.07179227180557464,28.414257526397705,29.349780147824774,27.478734904970636,0.6513010045366892,3214138400.0,28.53658472193317
2015-05-11,28.232046127319336,28.50918099885428,28.07783316974487,28.471187045728733,168143200,26.0,72.0,0.12,237.001,105.3075,0.0555564022825898,49.87737692785477,0.029354277344634028,0.09686985507195789,-0.06751557772732386,28.41423101425171,29.349775344361365,27.47868668414205,0.6587460664424706,3045995200.0,28.532855703285996
2015-05-12,28.13147735595703,28.35720737088283,27.89680558007981,28.07113240552401,192640000,26.0,72.0,0.12,237.001,104.8924,0.0523685779132044,45.3988249935293,0.011123656818256222,0.07972061542121756,-0.06859695860296133,28.415296840667725,29.34943008967436,27.48116359166109,0.6510930603933224,2853355200.0,28.5239258838667
2015-05-13,28.16276359558105,28.426489244926348,28.13147425626391,28.1940529348982,138776800,26.0,72.0,0.12,237.001,104.3608,0.0482860738545074,43.26409484616598,-0.0007905897987043886,0.06361837437723317,-0.06440896417593756,28.412585163116454,29.34945302551529,27.475717300717616,0.6359190162687006,2992132000.0,28.52388279996193
2015-05-14,28.81984519958496,28.81984519958496,28.41978835091865,28.475662422034667,180814000,26.0,72.0,0.12,237.001,104.2359,0.0473268850717172,48.45460238658755,0.04230066220026529,0.059354831941839596,-0.017054169741574303,28.449516105651856,29.38961249413427,27.509419717169443,0.6605966146127363,3172946000.0,28.539989286653654
2015-05-15,28.779619216918945,28.940536824125893,28.654461835820847,28.84666878830232,152832000,26.0,72.0,0.12,237.001,104.0202,0.0456703837070427,42.8630565671724,0.07237064549448036,0.06195799465236775,0.010412650842112604,28.500237941741943,29.393153010929172,27.607322872554715,0.6357221575559667,3020114000.0,28.58114705639023
2015-05-18,29.096981048583984,29.21543380338683,28.68798244962446,28.69245333007435,203531600,26.0,72.0,0.12,237.001,104.6068,0.0501752687349429,50.38204515832536,0.12042162586642036,0.07365072089517827,0.04677090497124209,28.535111904144287,29.46517052980733,27.605053278481243,0.5943863408523927,3223645600.0,28.613988544451093
2015-05-19,29.07015609741211,29.25118749697334,28.974050945746164,29.2087226678848,178532800,26.0,72.0,0.12,237.001,105.3448,0.0558428533762493,54.70940211495637,0.15455619699464407,0.08983181611507143,0.06472438087957263,28.576323413848876,29.52528061981573,27.62736620788202,0.5618787595754368,3045112800.0,28.6415844453672
2015-05-20,29.067928314208984,29.27354450155405,28.907010704933214,29.054519081816487,145819600,26.0,72.0,0.12,237.001,105.5605,0.0574993547409238,65.60715233490319,0.17936076777126786,0.10773760644631072,0.07162316132495714,28.59839391708374,29.572466503092233,27.624321331075247,0.5235153811356569,2899293200.0,28.661505113898283
2015-05-21,29.365175247192383,29.41881558054949,29.01652160607739,29.070161939434502,158921600,26.0,72.0,0.12,237.001,105.3808,0.0561193209197276,59.95875575089433,0.22046255699070016,0.13028259655518862,0.09017996043551155,28.62364206314087,29.651008447303106,27.596275678978635,0.4730804443444218,3058214800.0,28.6772593942545
2015-05-22,29.6221981048584,29.71830328721648,29.36741245924062,29.41211444747204,182384000,26.0,72.0,0.12,237.001,105.8487,0.0597126310195477,63.80707029032421,0.2706556675947738,0.15835721076310566,0.11229845683166811,28.654953384399413,29.764947681494288,27.544959087304537,0.461580179665018,3240598800.0,28.703004595720643
2015-05-26,28.969593048095703,29.70489787961476,28.85784488369443,29.635614563331306,282790400,26.0,72.0,0.12,237.001,106.7294,0.0664761022845864,63.67834948695594,0.25483669653034724,0.17765310791655398,0.07718358861379326,28.627260303497316,29.671722428482717,27.582798178511915,0.4756626036685278,2957808400.0,28.667601438118165
2015-05-27,29.51045036315918,29.559619822667745,29.0656949025357,29.13050732991539,183332800,26.0,72.0,0.12,237.001,106.908,0.0678476884863985,71.55931018785455,0.2826841067666379,0.19865930768657075,0.08402479908006716,28.649868202209472,29.751617438283816,27.548118966135128,0.4639144773416421,3141141200.0,28.62810047757281
2015-05-28,29.45233917236328,29.49033313029952,29.300363340618333,29.470219283794904,122933200,26.0,72.0,0.12,237.001,106.92,0.0679398443342247,69.17657512481271,0.29664475646928423,0.21825639744311345,0.07838835902617078,28.690936660766603,29.849489678550622,27.532383642982584,0.4460347277038509,3018208000.0,28.639969515134393
2015-05-29,29.117094039916992,29.37858426889238,29.03216436527658,29.329414816235555,203538000,26.0,72.0,0.12,237.001,106.7388,0.0665482910320502,58.2404874744675,0.27745881895889823,0.2300968817462704,0.047361937212627825,28.754080772399902,29.856940429068832,27.651221115730973,0.4383725825330766,2814670000.0,28.718176824389364
2015-06-01,29.175207138061523,29.365180367831247,29.065696127499542,29.1170993245038,128451200,28.0,73.0,0.13,237.657,107.2238,0.0663743562895774,63.97367177662381,0.26390098037444076,0.2368577014719045,0.027043278902536272,28.777842903137206,29.89616385568022,27.65952195059419,0.42799592345232973,2943121200.0,28.74763040833436
2015-06-02,29.04558181762696,29.20202855186745,28.90254431628092,29.02323082261416,134670400,28.0,73.0,0.13,237.657,106.4507,0.0604372157933795,63.42756599555093,0.23993084218529148,0.2374723296145819,0.0024585125707095867,28.797905826568602,29.920530060774194,27.67528159236301,0.41650181236543765,2808450800.0,28.758657994003517
2015-06-03,29.081336975097656,29.264605574947947,29.03216751710284,29.20202688482415,123934000,28.0,73.0,0.13,237.657,106.1443,0.0580841698122194,63.47551922763762,0.22126882804974102,0.23423162930161373,-0.012962801251872713,28.852028846740723,29.91525670297753,27.788800990503916,0.412032031592771,2932384800.0,28.802602189309845
2015-06-04,28.91147994995117,29.184145694113607,28.81090730241516,28.960649406130152,153800400,28.0,73.0,0.13,237.657,106.4725,0.0606046322502636,51.56850825374288,0.19057616165778057,0.22550053577284712,-0.03492437411506655,28.906450462341308,29.85292890634033,27.959972018342285,0.3917575164280951,2778584400.0,28.8918050035055
2015-06-05,28.75279426574707,28.98523230030165,28.687981846856992,28.942767462626342,142507200,28.0,73.0,0.13,237.657,107.1336,0.0656816515000844,49.55873327836325,0.1516987056403032,0.21074016974633836,-0.05904146410603517,28.944332885742188,29.792809457200445,28.09585631428393,0.39255576393806735,2636077200.0,28.936283706128275
