# Author: Diyar Erol
date,close,high,low,open,volume,apple iphone,macbook,fed_rate,us_cpi,usd_index,macro_sentiment_index,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper_20,bb_lower_20,atr_14,obv,vwap_20,close_AAPL,close_AMZN,close_GOOGL,close_MSFT,close_XLK,close_IXIC,rel_AAPL_MSFT,rel_AAPL_IXIC,vix,gold,oil,tnote_10y,unemployment,dow,month,quarter,year,is_month_end,is_quarter_end,days_to_earnings,daily_return,close_lag_1,close_lag_2,close_lag_7,volume_lag_1,return_lag_1,return_lag_7,rolling_max_30d,rolling_min_30d
2017-09-14,36.93510818481445,37.19646237447088,36.89077055035121,37.10079036191123,95042800,59.0,75.0,1.15,246.435,108.618,-0.1413501317976798,46.96132818458427,0.2634393402283734,0.4349639411244522,-0.1715246008960788,37.46960506439209,38.45364993194569,36.48556019683849,0.5700481329911058,1492567200.0,37.46647263563276,36.93510437011719,49.61050033569336,46.684513092041016,68.4242172241211,26.968074798583984,6429.080078125,0.5397957896856542,0.005745006116161,10.4399995803833,1324.699951171875,49.88999938964844,2.2,4.3,3,9,3,2017,0,0,,-0.858109376281535,37.25479507446289,37.53717041015625,37.82186126708984,179629600.0,-0.752255251549161,-1.2007841139596187,38.28153991699219,36.16070938110352
2017-09-15,37.30846786499024,37.56282170601592,36.869763213912414,36.97943937668187,196458400,59.0,75.0,1.15,246.435,108.3147,-0.1436793708514849,50.05773573851672,0.2334112968861248,0.3946534122767868,-0.1612421153906619,37.49317359924317,38.43511167662974,36.55123552185659,0.5980504236963051,1689025600.0,37.46758666326174,37.308475494384766,49.339500427246094,46.44416809082031,68.91838073730469,27.078248977661133,6448.47021484375,0.5413428913339244,0.0057856319795824,10.170000076293944,1320.4000244140625,49.88999938964844,2.2,4.3,4,9,3,2017,0,0,,1.010853084029395,36.93510818481445,37.25479507446289,37.78218460083008,95042800.0,-0.858109376281535,-0.1049040553016911,38.28153991699219,36.2443962097168
2017-09-18,37.026123046875,37.453159498343865,36.86977695164069,37.362151963485545,113077600,59.0,75.0,1.15,246.435,108.6401,-0.1411804114446,41.71592682122305,0.1847018609491186,0.3526631020112531,-0.1679612410621345,37.5068250656128,38.41074816575441,36.602901965471176,0.6040506980174618,1575948000.0,37.47956546317298,37.02611923217773,48.70949935913086,46.1690673828125,68.78111267089844,27.101301193237305,6454.64013671875,0.5383181195299801,0.0057363568607869,10.149999618530272,1306.300048828125,49.90999984741211,2.23,4.3,0,9,3,2017,0,0,,-0.7567848112577935,37.30846786499024,36.93510818481445,37.630496978759766,196458400.0,1.010853084029395,-0.4014792253886234,38.28153991699219,36.2443962097168
2017-09-19,37.04011154174805,37.28280059577159,36.97244075516808,37.22212655192404,83242400,59.0,75.0,1.15,246.435,108.6142,-0.1413793144828247,36.53308755760361,0.1455502242823811,0.3112405264654788,-0.1656903021830976,37.52455940246582,38.372833018048304,36.67628578688333,0.5742149524973824,1659190400.0,37.50681685944753,37.04011154174805,48.49300003051758,46.52212905883789,69.037353515625,27.22115135192871,6461.31982421875,0.536522761310149,0.0057325921869571,10.18000030517578,1306.199951171875,49.47999954223633,2.24,4.3,1,9,3,2017,0,0,,0.0377800691023999,37.026123046875,37.30846786499024,37.01678466796875,113077600.0,-0.7567848112577935,-1.6308907935428607,38.28153991699219,36.2443962097168
2017-09-20,36.41939163208008,36.93043153167643,35.896679813760755,36.84642433874445,211805600,59.0,75.0,1.15,246.435,108.4329,-0.1427716357503976,29.4809699422584,0.0637010549057848,0.26173263215354,-0.1980315772477552,37.48127193450928,38.459406262831735,36.503137606186826,0.634553536451317,1447384800.0,37.42492949339757,36.41938781738281,48.66049957275391,47.0524787902832,68.57978057861328,27.11051750183105,6456.0400390625,0.5310513902218617,0.0056411341312981,9.779999732971191,1312.0,50.40999984741211,2.28,4.3,2,9,3,2017,0,0,,-1.6758046448330788,37.04011154174805,37.026123046875,37.6865119934082,83242400.0,0.0377800691023999,1.8092531035494908,38.28153991699219,36.2443962097168
2017-09-21,35.79401397705078,36.35639552154219,35.64466821011986,36.35639552154219,150046800,59.0,75.0,1.15,246.435,108.9267,-0.1389794226123528,23.16623930528496,-0.051039401330712,0.1991782254566896,-0.2502176267874016,37.40438175201416,38.63989212614945,36.16887137787887,0.6703902631830329,1297338000.0,37.34084172437812,35.79400634765625,48.23249816894531,47.05297470092773,67.9117431640625,26.963001251220703,6422.68994140625,0.5270665231075633,0.0055730553201544,9.670000076293944,1290.5999755859375,50.54999923706055,2.27,4.3,3,9,3,2017,0,0,,-1.7171556882307537,36.41939163208008,37.04011154174805,37.53717041015625,211805600.0,-1.6758046448330788,-0.3962732960749338,38.28153991699219,35.79401397705078
2017-09-22,35.44399642944336,35.53267173238431,35.13363642983519,35.362321433504576,186581600,59.0,75.0,1.15,246.435,108.7542,-0.1403041629248533,21.34775283365839,-0.1682757523071245,0.1256874299039267,-0.2939631822110513,37.31827526092529,38.83234028942312,35.804210232427465,0.6957249667678046,1110756400.0,37.20516459013171,35.44398880004883,47.755001068115234,46.83993911743164,68.09479522705078,26.97683525085449,6426.919921875,0.5205095144477156,0.0055149261591714,9.59000015258789,1293.300048828125,50.65999984741211,2.26,4.3,4,9,3,2017,0,0,,-0.9778661533513257,35.79401397705078,36.41939163208008,37.25479507446289,150046800.0,-1.7171556882307537,-0.752255251549161,38.28153991699219,35.44399642944336
2017-09-25,35.13128662109375,35.42997810617242,34.80692616960909,35.00060954145725,177549200,59.0,75.0,1.15,246.435,109.3302,-0.1358806822291994,22.000746310131674,-0.283155433626419,0.0439188571978576,-0.3270742908242766,37.2096492767334,39.01231304817961,35.4069855052872,0.6797247503299434,933207200.0,37.065101090486216,35.131290435791016,46.98949813842773,46.39401245117188,67.04240417480469,26.65875244140625,6370.58984375,0.5240159697165777,0.0055146056012783,10.210000038146973,1306.800048828125,52.220001220703125,2.22,4.3,0,9,3,2017,0,0,,-0.8822645295434084,35.44399642944336,35.79401397705078,36.93510818481445,186581600.0,-0.9778661533513257,-0.858109376281535,38.28153991699219,35.13128662109375
2017-09-26,35.735687255859375,35.91770235673438,35.397326032985845,35.418326953697935,146640000,59.0,75.0,1.15,246.435,109.7769,-0.1324501807938722,30.94313671301377,-0.3217197437542367,-0.0292088629925612,-0.2925108807616755,37.11245822906494,39.01527933821607,35.209637119913815,0.6947271466274755,1079847200.0,36.97155348222651,35.73568344116211,46.93000030517578,46.55043411254883,67.04240417480469,26.75555992126465,6380.16015625,0.5330310552107556,0.0056010636984019,10.170000076293944,1297.0,51.880001068115234,2.24,4.3,1,9,3,2017,0,0,,1.7204056352514208,35.13128662109375,35.44399642944336,37.30846786499024,177549200.0,-0.8822645295434084,1.010853084029395,38.28153991699219,35.13128662109375
2017-09-27,35.99003219604492,36.10437644790088,35.829018056321864,35.88969211516487,102016800,59.0,75.0,1.15,246.435,110.0722,-0.1301823789719511,35.010665885895975,-0.3279780001215826,-0.0889626904183655,-0.2390153097032171,37.01118278503418,38.92718773407216,35.0951778359962,0.6897260386722687,1181864000.0,36.89861347647816,35.99003219604492,47.54349899291992,47.66624450683594,67.58231353759766,27.02754020690918,6453.259765625,0.5325362555992228,0.0055770313768795,9.869999885559082,1283.4000244140625,52.13999938964844,2.31,4.3,2,9,3,2017,0,0,,0.7117393275928752,35.735687255859375,35.13128662109375,37.026123046875,146640000.0,1.7204056352514208,-0.7567848112577935,38.28153991699219,35.13128662109375
2017-09-28,35.768348693847656,36.00170170127656,35.63300352225677,35.91069417080666,88022000,59.0,75.0,1.15,246.435,110.2415,-0.1288822135522042,37.71243331891584,-0.346827705426584,-0.1405356934200092,-0.2062920120065748,36.89368953704834,38.8120568280647,34.97532224603198,0.6705581205122009,1093842000.0,36.81491500447038,35.768333435058594,47.81999969482422,47.91006088256836,67.60059356689453,27.0598087310791,6453.4501953125,0.5291127125927355,0.0055425132839855,9.550000190734863,1285.5,51.560001373291016,2.31,4.3,3,9,3,2017,0,0,,-0.6159580546905685,35.99003219604492,35.735687255859375,37.04011154174805,102016800.0,0.7117393275928752,0.0377800691023999,38.28153991699219,35.13128662109375
2017-09-29,35.96435546875,35.96669127708443,35.46964835479913,35.75200699064002,105199200,59.0,75.0,1.15,246.435,110.0867,-0.1300710239891612,31.30674294364779,-0.3420076724918388,-0.1808300892343751,-0.1611775832574636,36.77841339111328,38.62429793517288,34.93252884705369,0.6490560295277342,1199041200.0,36.71841323040985,35.964359283447266,48.067501068115234,48.35251235961914,68.16797637939453,27.244203567504883,6495.9599609375,0.5275843760314174,0.0055364194822187,9.510000228881836,1281.5,51.66999816894531,2.33,4.3,4,9,3,2017,0,0,,0.54798944334844,35.768348693847656,35.99003219604492,36.41939163208008,88022000.0,-0.6159580546905685,-1.6758046448330788,38.28153991699219,35.13128662109375
2017-10-02,35.89201736450195,36.04136311296529,35.63766349864281,35.99702548189776,74795200,38.0,68.0,1.15,246.626,110.3686,-0.1284949669005468,31.83898839678177,-0.3401043311013083,-0.2126849376077618,-0.1274193934935465,36.65893726348877,38.40161783477087,34.916256692206666,0.5913843694448409,1124246000.0,36.65592415007014,35.89202117919922,47.95949935913086,48.04214859008789,68.2778091430664,27.285694122314453,6516.72021484375,0.525676228187003,0.0055076817779355,9.449999809265137,1272.699951171875,50.58000183105469,2.34,4.2,0,10,4,2017,0,0,,-0.2011383307311098,35.96435546875,35.768348693847656,35.79401397705078,105199200.0,0.54798944334844,-1.7171556882307537,38.28153991699219,35.13128662109375
2017-10-03,36.04836654663086,36.19071200367247,35.91535720256329,35.93869036363075,64921200,38.0,68.0,1.15,246.626,110.3281,-0.1288059928869599,36.30094619624264,-0.3222649769519918,-0.2346009454766078,-0.087664031475384,36.57026252746582,38.24286429277183,34.897660762159816,0.5635477602142471,1189167200.0,36.58769987564119,36.04836654663086,47.85499954223633,48.27106857299805,67.95748901367188,27.350236892700195,6531.7099609375,0.5304546573134648,0.0055189784546797,9.510000228881836,1271.5,50.41999816894531,2.33,4.2,1,10,4,2017,0,0,,0.4356099032860161,35.89201736450195,35.96435546875,35.44399642944336,74795200.0,-0.2011383307311098,-0.9778661533513257,38.28153991699219,35.13128662109375
2017-10-04,35.81500625610352,35.90368150782453,35.57698883414147,35.85001133158012,80655200,38.0,68.0,1.15,246.626,110.2425,-0.1294633712681195,37.02685220858277,-0.3232313753448537,-0.252327031450257,-0.0709043438945967,36.47190361022949,38.07431965133243,34.86948756912655,0.5712158450983696,1108512000.0,36.52491531737584,35.81501388549805,48.272499084472656,48.00788497924805,68.35104370117188,27.3317928314209,6534.6298828125,0.5239863496756524,0.0054808022072832,9.630000114440918,1273.699951171875,49.97999954223633,2.33,4.2,2,10,4,2017,0,0,,-0.647353300254172,36.04836654663086,35.89201736450195,35.13128662109375,64921200.0,0.4356099032860161,-0.8822645295434084,38.28153991699219,35.13128662109375
2017-10-05,36.26071548461914,36.27238384448962,35.948023379917835,35.97835684276088,85135200,38.0,68.0,1.15,246.626,110.5823,-0.1268538248438433,38.06483684760324,-0.2847498245135753,-0.2588115900629206,-0.0259382344506546,36.40341453552246,37.91165145083894,34.89517762020598,0.5543814948328405,1193647200.0,36.47673884966831,36.26072311401367,49.04249954223633,48.92207717895508,69.52237701416016,27.59455299377441,6585.35986328125,0.5215690928782278,0.0055062629631216,9.1899995803833,1269.9000244140625,50.790000915527344,2.35,4.2,3,10,4,2017,0,0,,1.2444761989666375,35.81500625610352,36.04836654663086,35.735687255859375,80655200.0,-0.647353300254172,1.7204056352514208,38.28153991699219,35.13128662109375
2017-10-06,36.239723205566406,36.28406084722537,36.06704069612739,36.16271628489837,69630400,38.0,68.0,1.15,246.626,110.7841,-0.1253040706695674,40.474804321107406,-0.2530300468406921,-0.2576552814184749,0.0046252345777828,36.36456146240234,37.846067028176506,34.88305589662818,0.5282127522896118,1124016800.0,36.437544495168304,36.23971939086914,49.479000091552734,49.3416862487793,69.54981231689453,27.63604164123535,6590.18017578125,0.5210613542096656,0.0054990483453015,9.649999618530272,1271.5999755859375,49.290000915527344,2.37,4.2,4,10,4,2017,0,0,,-0.0578926222833064,36.26071548461914,35.81500625610352,35.99003219604492,85135200.0,1.2444761989666375,0.7117393275928752,38.28153991699219,35.13128662109375
2017-10-09,36.36573028564453,36.57341431104818,36.284058872908,36.35872998057238,65051600,38.0,68.0,1.15,246.626,110.7841,-0.1253040706695674,42.047422615486326,-0.2152429890355875,-0.2491728229418974,0.0339298339063098,36.29852237701416,37.64336077196115,34.95368398206717,0.529879271209488,1189068400.0,36.3792788941153,36.36572647094727,49.54949951171875,49.2756462097168,69.81522369384766,27.70518684387207,6579.72998046875,0.5208853391406083,0.0055269329560476,10.329999923706056,1281.800048828125,49.58000183105469,2.37,4.2,0,10,4,2017,0,0,,0.3477043115460931,36.239723205566406,36.26071548461914,35.768348693847656,69630400.0,-0.0578926222833064,-0.6159580546905685,38.28153991699219,35.13128662109375
2017-10-10,36.37972259521485,36.86976520256019,36.19304308830553,36.41705992087005,62468000,38.0,68.0,1.15,246.626,110.3034,-0.1289956803404021,49.45408921250056,-0.1820686371252904,-0.235751985778576,0.0536833486532856,36.24064998626709,37.45427129360359,35.027028678930584,0.4965428702285856,1251536400.0,36.230286385511135,36.379730224609375,49.36000061035156,49.05168151855469,69.81522369384766,27.73284721374512,6587.25,0.52108592223583,0.0055227492845435,10.079999923706056,1290.5999755859375,50.91999816894531,2.35,4.2,1,10,4,2017,0,0,,0.0384766357238275,36.36573028564453,36.239723205566406,35.96435546875,65051600.0,0.3477043115460931,0.54798944334844,38.28153991699219,35.13128662109375
2017-10-11,36.53140640258789,36.63174646571717,36.34472332346069,36.39606125923776,67622400,38.0,68.0,1.15,246.626,110.3037,-0.1289933764442064,61.66909542672736,-0.1419023467256366,-0.2169820579679882,0.0750797112423515,36.20448055267334,37.330820568074,35.078140537272674,0.4617071359640329,1319158800.0,36.16486041317465,36.53141403198242,49.75,49.93807220458984,69.93416595458984,27.82504272460937,6603.5498046875,0.5223686238812552,0.0055320873034153,9.850000381469728,1285.800048828125,51.29999923706055,2.35,4.2,2,10,4,2017,0,0,,0.4169460252920975,36.37972259521485,36.36573028564453,35.89201736450195,62468000.0,0.0384766357238275,-0.2011383307311098,38.28153991699219,35.13128662109375
2017-10-12,36.40307235717773,36.72276486602361,36.34006604264477,36.484747341227305,64500400,38.0,68.0,1.15,246.626,110.3152,-0.128905060423373,66.32240740836913,-0.119053383832977,-0.1973963231409859,0.0783429393080089,36.1778787612915,37.25564619600032,35.100111326582685,0.4418729414042651,1254658400.0,36.1378959779305,36.40306091308594,50.04650115966797,49.93807220458984,70.57477569580078,27.755895614624023,6591.509765625,0.5158083827286174,0.0055227197117918,9.90999984741211,1293.300048828125,50.59999847412109,2.33,4.2,3,10,4,2017,0,0,,-0.3512978503917408,36.53140640258789,36.37972259521485,36.04836654663086,67622400.0,0.4169460252920975,0.4356099032860161,38.28153991699219,35.13128662109375
2017-10-13,36.63408279418945,36.70175358648337,36.498737648918,36.57340874521874,65576800,38.0,68.0,1.15,246.626,110.2669,-0.1292759877108731,76.30749834054323,-0.0813668580006705,-0.1741904301129229,0.0928235721122523,36.14415950775147,37.1093066950876,35.17901232041534,0.4177022963665062,1320235200.0,36.04739764849963,36.63408660888672,50.14699935913086,50.04831314086914,70.91336822509766,27.889583587646484,6605.7998046875,0.5166033926438314,0.0055457458130794,9.609999656677246,1301.5,51.45000076293945,2.28,4.2,4,10,4,2017,0,0,,0.6345904948491965,36.40307235717773,36.53140640258789,35.81500625610352,64500400.0,-0.3512978503917408,-0.647353300254172,38.28153991699219,35.13128662109375
2017-10-16,37.30846786499024,37.33646907737966,36.78808826353238,36.84642649646579,96486000,38.0,68.0,1.15,246.626,110.5432,-0.1271540993146768,76.87414041468682,0.0028839796583284,-0.1387755481586726,0.141659527817001,36.15827674865723,37.18409467950024,35.13245881781422,0.4117001926200473,1416721200.0,36.04005605979386,37.308475494384766,50.31700134277344,50.121803283691406,71.05977630615234,27.991003036499023,6624.0,0.5250294531416165,0.0056323181603841,9.90999984741211,1299.9000244140625,51.869998931884766,2.3,4.2,0,10,4,2017,0,0,,1.8408679004998876,36.63408279418945,36.40307235717773,36.26071548461914,65576800.0,0.6345904948491965,1.2444761989666375,37.82186126708984,35.13128662109375
2017-10-17,37.44614410400391,37.539483849592095,37.15678519558765,37.285130016283695,75989200,38.0,68.0,1.15,246.626,110.9141,-0.1243057156514511,75.91381410208547,0.0798423247579762,-0.0950519735753428,0.1748942983333191,36.17857837677002,37.29034919089987,35.06680756264017,0.4127008684745427,1492710400.0,36.04680820812969,37.4461555480957,50.45650100708008,50.203739166259766,71.0048828125,27.991003036499023,6623.66015625,0.5273743729283857,0.0056533932395009,10.3100004196167,1283.0,51.880001068115234,2.3,4.2,1,10,4,2017,0,0,,0.3690214229967514,37.30846786499024,36.63408279418945,36.239723205566406,96486000.0,1.8408679004998876,-0.0578926222833064,37.78218460083008,35.13128662109375
2017-10-18,37.28047561645508,37.50216382462566,37.24314184095446,37.43448945770484,65496800,38.0,68.0,1.15,246.626,110.7214,-0.1257855849744589,77.45813689619376,0.1260117206326327,-0.0508392347337477,0.1768509553663805,36.22163257598877,37.43474309305698,35.00852205892056,0.4048668545210724,1427213600.0,36.05036342514715,37.28046417236328,49.84999847412109,50.29014587402344,71.0231704711914,28.060148239135746,6624.22021484375,0.5249056600125318,0.0056279022984205,10.06999969482422,1279.9000244140625,52.040000915527344,2.34,4.2,2,10,4,2017,0,0,,-0.4424180152933887,37.44614410400391,37.30846786499024,36.36573028564453,75989200.0,0.3690214229967514,0.3477043115460931,37.6865119934082,35.13128662109375
2017-10-19,36.39840698242188,36.65509675633909,36.1743900530804,36.578089824163925,170336800,38.0,68.0,1.15,246.626,110.4577,-0.1278107097304378,56.30966745927539,0.0903838437952302,-0.0225946190279521,0.1129784628231823,36.25185222625733,37.45013198717928,35.05357246533537,0.4483699003131711,1256876800.0,36.09159547676703,36.39839553833008,49.33050155639648,49.74887847900391,71.2977294921875,27.97717666625977,6605.06982421875,0.5105126880978511,0.0055106753610489,10.050000190734863,1286.9000244140625,51.290000915527344,2.33,4.2,3,10,4,2017,0,0,,-2.3660337467472203,37.28047561645508,37.44614410400391,36.37972259521485,65496800.0,-0.4424180152933887,0.0384766357238275,37.6865119934082,35.13128662109375
2017-10-20,36.46139907836914,36.81142850952149,36.39372828838043,36.54540628427304,95896400,38.0,68.0,1.15,246.626,111.0375,-0.1233580463496392,58.29947042639461,0.066465260265474,-0.0047826431692669,0.0712479034347409,36.30272235870361,37.44150534880628,35.16393936860094,0.4493699436573552,1352773200.0,36.18979018865755,36.461402893066406,49.14550018310547,49.90927505493164,72.12133026123047,28.16617584228516,6629.0498046875,0.5055564388648914,0.0055002457316407,9.970000267028809,1277.4000244140625,51.470001220703125,2.39,4.2,4,10,4,2017,0,0,,0.1730627826038722,36.39840698242188,37.28047561645508,36.53140640258789,170336800.0,-2.3660337467472203,0.4169460252920975,37.6865119934082,35.13128662109375
2017-10-23,36.44272613525391,36.79742358082719,36.286380101647744,36.610740527331615,87937200,38.0,68.0,1.15,246.626,111.2134,-0.122007195213588,55.98865978545365,0.0454786109236735,0.0052696076493211,0.0402090032743523,36.36829433441162,37.365265801905245,35.371322866918,0.4645377179437072,1264836000.0,36.3152025353975,36.44272232055664,48.31499862670898,48.9394645690918,72.1396713256836,28.03248786926269,6586.830078125,0.5051689542087238,0.0055326647094759,11.06999969482422,1277.699951171875,51.900001525878906,2.38,4.2,0,10,4,2017,0,0,,-0.0512129089591195,36.46139907836914,36.39840698242188,36.40307235717773,95896400.0,0.1730627826038722,-0.3512978503917408,37.53717041015625,35.13128662109375
2017-10-24,36.65975189208984,36.73442298865466,36.44973208909128,36.47073300118605,71028800,38.0,68.0,1.15,246.626,111.4027,-0.1205534367141308,62.892083633640986,0.0458304006066185,0.0133817662407806,0.0324486343658379,36.41449756622315,37.37293198346493,35.456063148981364,0.4517033708659466,1335864800.0,36.38386244389505,36.659759521484375,48.79499816894531,49.08594512939453,72.1670913696289,28.110855102539062,6598.43017578125,0.507984440355489,0.0055558304846567,11.15999984741211,1275.0,52.470001220703125,2.42,4.2,1,10,4,2017,0,0,,0.5955255817867489,36.44272613525391,36.46139907836914,36.63408279418945,87937200.0,-0.0512129089591195,0.6345904948491965,37.44614410400391,35.13128662109375
2017-10-25,36.49872589111328,36.76474803972663,36.23270374249994,36.61540233455216,84828400,38.0,68.0,1.15,246.626,111.3904,-0.1206478964581526,53.9780646329505,0.0327383565412091,0.0172530843008663,0.0154852722403427,36.43993225097656,37.37771447507235,35.50215002688077,0.4570367072117035,1251036400.0,36.41523959850815,36.49872589111328,48.64550018310547,49.23343276977539,71.95658874511719,27.95873260498047,6563.89013671875,0.5072325763023334,0.0055605327223466,11.229999542236328,1275.4000244140625,52.18000030517578,2.44,4.2,2,10,4,2017,0,0,,-0.4392446556936491,36.65975189208984,36.44272613525391,37.30846786499024,71028800.0,0.5955255817867489,1.8408679004998876,37.44614410400391,35.13128662109375
2017-10-26,36.73209381103516,36.83010163635278,36.58508029271675,36.69008842265107,68002000,38.0,68.0,1.15,246.626,111.6418,-0.1187172314461953,57.68389995785155,0.0407242146997859,0.0219473103806502,0.0187769043191356,36.488119506835936,37.37844319659773,35.59779581707414,0.4652049639360979,1319038400.0,36.46118365015786,36.73208999633789,48.62149810791016,49.231441497802734,72.07559967041016,28.07397651672364,6556.77001953125,0.5096328045039887,0.0056021623279329,11.300000190734863,1266.300048828125,52.63999938964844,2.46,4.2,3,10,4,2017,0,0,,0.6393864832928475,36.49872589111328,36.65975189208984,37.44614410400391,84828400.0,-0.4392446556936491,0.3690214229967514,37.44614410400391,35.13128662109375
2017-10-27,38.04820251464844,38.176547360433645,37.03311566970075,37.17079306759591,177816800,38.0,68.0,1.15,246.626,112.1495,-0.114818271117752,69.14505531903077,0.1515055760558539,0.047858963515691,0.1036466125401629,36.59231185913086,37.68848910111471,35.496134617147014,0.5445451385015768,1496855200.0,36.63777170007885,38.04820251464844,55.04750061035156,51.329471588134766,76.69698333740234,28.829992294311523,6701.259765625,0.4960847331800299,0.0056777686353574,9.800000190734863,1268.5,53.900001525878906,2.42,4.2,4,10,4,2017,0,0,,3.5829939626743634,36.73209381103516,36.49872589111328,37.28047561645508,68002000.0,0.6393864832928475,-0.4424180152933887,38.04820251464844,35.13128662109375
2017-10-30,38.90462112426758,39.21964916882233,38.20456196808812,38.24423155965609,178803200,38.0,68.0,1.15,246.626,111.901,-0.1167266651331513,74.10892830995246,0.3048918243123566,0.0992655356750241,0.2056262886373324,36.74294204711914,38.20186697794772,35.28401711629057,0.5798826056386649,1675658400.0,36.88289057512954,38.90460968017578,55.54249954223633,51.30266571044922,76.77018737792969,28.89453125,6698.9599609375,0.506767158046045,0.0058075596670279,10.5,1274.0999755859375,54.150001525878906,2.37,4.2,0,10,4,2017,0,0,,2.250877973248344,38.04820251464844,36.73209381103516,36.39840698242188,177816800.0,3.5829939626743634,-2.3660337467472203,38.90462112426758,35.13128662109375
2017-10-31,39.445987701416016,39.58833316716065,38.95594856083255,39.17996543633241,144187200,38.0,68.0,1.15,246.626,111.8052,-0.1174623759849631,75.90222489819338,0.4647776224133366,0.1723679530226866,0.29240966939065,36.9128231048584,38.76851270505274,35.05713350466405,0.608217527112707,1819845600.0,37.09958413802696,39.445987701416016,55.26399993896485,51.29819107055664,76.12047576904297,29.01899719238281,6727.669921875,0.5182046920082191,0.0058632465860367,10.18000030517578,1267.0,54.380001068115234,2.38,4.2,1,10,4,2017,1,0,,1.3915225531158093,38.90462112426758,38.04820251464844,36.46139907836914,178803200.0,2.250877973248344,0.1730627826038722,39.445987701416016,35.13128662109375
2017-11-01,38.94426727294922,39.65599436543751,38.64557583096772,39.63965795249839,134551200,50.0,82.0,1.16,247.284,111.7942,-0.1214515849405827,71.178361262387,0.5447243802225898,0.2468392384626672,0.2978851417599225,37.06928615570068,39.05814847727589,35.08042383412547,0.653054649333489,1685294400.0,37.29341390045376,38.94427108764648,55.18399810791016,51.77292251586914,76.12047576904297,29.02360725402832,6716.52978515625,0.511613605855634,0.0057982726695732,10.199999809265137,1274.0999755859375,54.29999923706055,2.37,4.2,2,11,4,2017,0,0,,-1.2719175198870336,39.445987701416016,38.90462112426758,36.44272613525391,144187200.0,1.3915225531158093,-0.0512129089591195,39.445987701416016,35.13128662109375
2017-11-02,39.22897720336914,39.31998474075716,38.5685877148624,38.87661541721236,165573600,50.0,82.0,1.16,247.284,111.5474,-0.1233469235442067,71.43404511687595,0.6238649469702011,0.322244380164174,0.301620566806027,37.217699241638186,39.38729407876227,35.048104404514106,0.6853914919469969,1850868000.0,37.48504233703832,39.22897338867188,54.71099853515625,51.79128646850586,76.9166259765625,29.037437438964844,6714.93994140625,0.5100194254571886,0.0058420438203437,9.93000030517578,1274.9000244140625,54.540000915527344,2.35,4.2,3,11,4,2017,0,0,,0.7310701942970788,38.94426727294922,39.445987701416016,36.65975189208984,134551200.0,-1.2719175198870336,0.5955255817867489,39.445987701416016,35.13128662109375
2017-11-03,40.25338745117188,40.66408739781304,39.9313592121437,40.60341690726902,237594400,50.0,82.0,1.16,247.284,111.9383,-0.1203449468012708,72.99556944039844,0.760479428469317,0.4098913898252027,0.3505880386441143,37.41838245391845,39.92363647367298,34.91312843416393,0.7377289141794036,2088462400.0,37.83116362158626,40.25338745117188,55.58000183105469,52.13988494873047,76.9990005493164,29.267927169799805,6764.43994140625,0.5227780511954871,0.0059507346949411,9.140000343322754,1266.5,55.63999938964844,2.34,4.2,4,11,4,2017,0,0,,2.611361092826958,39.22897720336914,38.94426727294922,36.49872589111328,165573600.0,0.7310701942970788,-0.4392446556936491,40.25338745117188,35.13128662109375
2017-11-06,40.661746978759766,40.83442942424573,40.07136436630444,40.22304234252588,140105200,50.0,82.0,1.16,247.284,111.7197,-0.1220237191625032,74.09082569174419,0.8914228229731265,0.5061976764547874,0.385225146518339,37.633183288574216,40.47278900523196,34.79357757191647,0.7648979430320354,2228567600.0,38.03946072174133,40.66175079345703,56.03300094604492,51.77688980102539,77.30097961425781,29.332469940185547,6786.43994140625,0.5260185704807958,0.0059916172757039,9.399999618530272,1279.4000244140625,57.34999847412109,2.32,4.2,0,11,4,2017,0,0,,1.0144724542331618,40.25338745117188,39.22897720336914,36.73209381103516,237594400.0,2.611361092826958,0.6393864832928475,40.661746978759766,35.735687255859375
2017-11-07,40.79242706298828,40.89510292677911,40.51007199824681,40.58241084027672,97446000,50.0,82.0,1.16,247.284,111.9446,-0.1202965649811621,76.44968986212601,0.994279759027414,0.6038140929693128,0.3904656660581012,37.85381851196289,40.95685683471552,34.75078018921027,0.7738985819506853,2326013600.0,38.19659070776985,40.79243469238281,56.15850067138672,52.25905990600586,77.11795043945312,29.34629440307617,6767.77978515625,0.5289616031018587,0.006027447107817,9.890000343322754,1273.699951171875,57.20000076293945,2.32,4.2,1,11,4,2017,0,0,,0.3213833490646189,40.661746978759766,40.25338745117188,38.04820251464844,140105200.0,1.0144724542331618,3.5829939626743634,40.79242706298828,35.768348693847656
2017-11-08,41.12612915039063,41.12612915039063,40.68042411840414,40.7574310266021,97638000,50.0,82.0,1.16,247.284,111.6935,-0.1222249260969235,88.8118782115041,1.0901549636601402,0.7010822671074783,0.3890726965526618,38.08355464935303,41.44402741449928,34.72308188420678,0.7267285439943864,2423651600.0,38.36301854219487,41.12613296508789,56.64400100708008,52.55204391479492,77.38333892822266,29.507644653320312,6789.1201171875,0.5314597888213981,0.0060576528703582,9.779999732971191,1281.5999755859375,56.810001373291016,2.32,4.2,2,11,4,2017,0,0,,0.8180491121233757,40.79242706298828,40.661746978759766,38.90462112426758,97446000.0,0.3213833490646189,2.250877973248344,41.12612915039063,35.768348693847656
