# Author: Diyar Erol
date,capital,position_size,position_value,total_equity,position,close
2017-09-05,2371405.610714871,0.0,0.0,2371405.610714871,0,37.82186126708984
2017-09-06,2371405.610714871,0.0,0.0,2371405.610714871,0,37.78218460083008
2017-09-07,2371405.610714871,0.0,0.0,2371405.610714871,0,37.630496978759766
2017-09-08,2371405.610714871,0.0,0.0,2371405.610714871,0,37.01678466796875
2017-09-11,2371405.610714871,0.0,0.0,2371405.610714871,0,37.6865119934082
2017-09-12,2371405.610714871,0.0,0.0,2371405.610714871,0,37.53717041015625
2017-09-13,2369034.205104156,63590.04794870183,0.0,2369034.205104156,-1,37.25479507446289
2017-09-14,2386994.075540367,0.0,0.0,2386994.075540367,0,36.93510818481445
2017-09-15,2386994.075540367,0.0,0.0,2386994.075540367,0,37.30846786499024
2017-09-18,2386994.075540367,0.0,0.0,2386994.075540367,0,37.026123046875
2017-09-19,2384607.0814648266,64379.04699010226,0.0,2384607.0814648266,-1,37.04011154174805
2017-09-20,2384607.0814648266,64379.04699010226,39961.35623220634,2424568.437697033,-1,36.41939163208008
2017-09-21,2462445.048055259,0.0,0.0,2462445.048055259,0,35.79401397705078
2017-09-22,2462445.048055259,0.0,0.0,2462445.048055259,0,35.44399642944336
2017-09-25,2459982.603007204,70022.55936536539,0.0,2459982.603007204,1,35.13128662109375
2017-09-26,2499844.299732537,0.0,0.0,2499844.299732537,0,35.735687255859375
2017-09-27,2499844.299732537,0.0,0.0,2499844.299732537,0,35.99003219604492
2017-09-28,2499844.299732537,0.0,0.0,2499844.299732537,0,35.768348693847656
2017-09-29,2499844.299732537,0.0,0.0,2499844.299732537,0,35.96435546875
2017-10-02,2499844.299732537,0.0,0.0,2499844.299732537,0,35.89201736450195
2017-10-03,2499844.299732537,0.0,0.0,2499844.299732537,0,36.04836654663086
2017-10-04,2499844.299732537,0.0,0.0,2499844.299732537,0,35.81500625610352
2017-10-05,2499844.299732537,0.0,0.0,2499844.299732537,0,36.26071548461914
2017-10-06,2499844.299732537,0.0,0.0,2499844.299732537,0,36.239723205566406
2017-10-09,2499844.299732537,0.0,0.0,2499844.299732537,0,36.36573028564453
2017-10-10,2499844.299732537,0.0,0.0,2499844.299732537,0,36.37972259521485
2017-10-11,2499844.299732537,0.0,0.0,2499844.299732537,0,36.53140640258789
2017-10-12,2499844.299732537,0.0,0.0,2499844.299732537,0,36.40307235717773
2017-10-13,2499844.299732537,0.0,0.0,2499844.299732537,0,36.63408279418945
2017-10-16,2499844.299732537,0.0,0.0,2499844.299732537,0,37.30846786499024
2017-10-17,2499844.299732537,0.0,0.0,2499844.299732537,0,37.44614410400391
2017-10-18,2499844.299732537,0.0,0.0,2499844.299732537,0,37.28047561645508
2017-10-19,2497344.4554328043,68611.36688314032,0.0,2497344.4554328043,1,36.39840698242188
2017-10-20,2497344.4554328043,68611.36688314032,4321.973805774935,2501666.4292385792,1,36.46139907836914
2017-10-23,2497887.90863228,0.0,0.0,2497887.90863228,0,36.44272613525391
2017-10-24,2497887.90863228,0.0,0.0,2497887.90863228,0,36.65975189208984
2017-10-25,2497887.90863228,0.0,0.0,2497887.90863228,0,36.49872589111328
2017-10-26,2495390.0207236474,67934.87007740285,0.0,2495390.0207236474,1,36.73209381103516
2017-10-27,2495390.0207236474,67934.87007740285,89409.67378770653,2584799.694511354,1,38.04820251464844
2017-10-30,2495390.0207236474,67934.87007740285,147590.36076405318,2642980.3814877006,1,38.90462112426758
2017-10-31,2677262.6595498044,0.0,0.0,2677262.6595498044,0,39.445987701416016
2017-11-01,2677262.6595498044,0.0,0.0,2677262.6595498044,0,38.94426727294922
2017-11-02,2674585.3968902547,68178.82054443547,0.0,2674585.3968902547,1,39.22897720336914
2017-11-03,2674585.3968902547,68178.82054443547,69843.08244882384,2744428.4793390785,1,40.25338745117188
2017-11-06,2769595.364891213,0.0,0.0,2769595.364891213,0,40.661746978759766
2017-11-07,2769595.364891213,0.0,0.0,2769595.364891213,0,40.79242706298828
2017-11-08,2769595.364891213,0.0,0.0,2769595.364891213,0,41.12612915039063
2017-11-09,2769595.364891213,0.0,0.0,2769595.364891213,0,41.04212188720703
2017-11-10,2769595.364891213,0.0,0.0,2769595.364891213,0,40.90629577636719
2017-11-13,2766825.769526322,67910.31115016485,0.0,2766825.769526322,-1,40.74235153198242
2017-11-14,2805885.8137888517,0.0,0.0,2805885.8137888517,0,40.12643814086914
2017-11-15,2805885.8137888517,0.0,0.0,2805885.8137888517,0,39.59714889526367
2017-11-16,2805885.8137888517,0.0,0.0,2805885.8137888517,0,40.07022476196289
2017-11-17,2805885.8137888517,0.0,0.0,2805885.8137888517,0,39.84773254394531
2017-11-20,2805885.8137888517,0.0,0.0,2805885.8137888517,0,39.80792236328125
2017-11-21,2805885.8137888517,0.0,0.0,2805885.8137888517,0,40.54796600341797
2017-11-22,2805885.8137888517,0.0,0.0,2805885.8137888517,0,40.97420501708984
2017-11-24,2805885.8137888517,0.0,0.0,2805885.8137888517,0,40.976539611816406
2017-11-27,2805885.8137888517,0.0,0.0,2805885.8137888517,0,40.770450592041016
2017-11-28,2805885.8137888517,0.0,0.0,2805885.8137888517,0,40.53157424926758
2017-11-29,2805885.8137888517,0.0,0.0,2805885.8137888517,0,39.69083023071289
2017-11-30,2805885.8137888517,0.0,0.0,2805885.8137888517,0,40.24586868286133
2017-12-01,2803079.9279750627,69974.6031121199,4.656612873077393e-10,2803079.927975063,-1,40.05853271484375
2017-12-04,2820762.0049327435,0.0,0.0,2820762.0049327435,0,39.76578140258789
2017-12-05,2820762.0049327435,0.0,0.0,2820762.0049327435,0,39.72829818725586
2017-12-06,2820762.0049327435,0.0,0.0,2820762.0049327435,0,39.580753326416016
2017-12-07,2820762.0049327435,0.0,0.0,2820762.0049327435,0,39.65336990356445
2017-12-08,2820762.0049327435,0.0,0.0,2820762.0049327435,0,39.66508483886719
2017-12-11,2820762.0049327435,0.0,0.0,2820762.0049327435,0,40.43790054321289
2017-12-12,2820762.0049327435,0.0,0.0,2820762.0049327435,0,40.21074295043945
2017-12-13,2820762.0049327435,0.0,0.0,2820762.0049327435,0,40.34424209594727
2017-12-14,2820762.0049327435,0.0,0.0,2820762.0049327435,0,40.33252716064453
2017-12-15,2820762.0049327435,0.0,0.0,2820762.0049327435,0,40.74235153198242
2017-12-18,2820762.0049327435,0.0,0.0,2820762.0049327435,0,41.31613540649414
2017-12-19,2820762.0049327435,0.0,0.0,2820762.0049327435,0,40.8758430480957
2017-12-20,2820762.0049327435,0.0,0.0,2820762.0049327435,0,40.83135986328125
2017-12-21,2820762.0049327435,0.0,0.0,2820762.0049327435,0,40.98592758178711
2017-12-22,2820762.0049327435,0.0,0.0,2820762.0049327435,0,40.98592758178711
2017-12-26,2817941.2429278106,70543.5713022093,0.0,2817941.2429278106,1,39.94610977172852
2017-12-27,2815618.450043022,0.0,0.0,2815618.450043022,0,39.95312881469727
2017-12-28,2815618.450043022,0.0,0.0,2815618.450043022,0,40.0655403137207
2017-12-29,2815618.450043022,0.0,0.0,2815618.450043022,0,39.632286071777344
2018-01-02,2815618.450043022,0.0,0.0,2815618.450043022,0,40.34189987182617
2018-01-03,2815618.450043022,0.0,0.0,2815618.450043022,0,40.33485412597656
2018-01-04,2815618.450043022,0.0,0.0,2815618.450043022,0,40.522216796875
2018-01-05,2815618.450043022,0.0,0.0,2815618.450043022,0,40.98357772827149
2018-01-08,2815618.450043022,0.0,0.0,2815618.450043022,0,40.83135986328125
2018-01-09,2815618.450043022,0.0,0.0,2815618.450043022,0,40.82666778564453
2018-01-10,2815618.450043022,0.0,0.0,2815618.450043022,0,40.817291259765625
2018-01-11,2815618.450043022,0.0,0.0,2815618.450043022,0,41.04914474487305
2018-01-12,2815618.450043022,0.0,0.0,2815618.450043022,0,41.4730339050293
2018-01-16,2815618.450043022,0.0,0.0,2815618.450043022,0,41.26226043701172
2018-01-17,2815618.450043022,0.0,0.0,2815618.450043022,0,41.943756103515625
2018-01-18,2815618.450043022,0.0,0.0,2815618.450043022,0,41.98122024536133
2018-01-19,2815618.450043022,0.0,0.0,2815618.450043022,0,41.79387283325195
2018-01-22,2815618.450043022,0.0,0.0,2815618.450043022,0,41.451961517333984
2018-01-23,2815618.450043022,0.0,0.0,2815618.450043022,0,41.4613151550293
2018-01-24,2815618.450043022,0.0,0.0,2815618.450043022,0,40.80091094970703
2018-01-25,2815618.450043022,0.0,0.0,2815618.450043022,0,40.07257843017578
2018-01-26,2812802.8315929794,70029.03558467873,0.0,2812802.8315929794,-1,40.166236877441406
2018-01-29,2868210.426769065,0.0,0.0,2868210.426769065,0,39.33486175537109
2018-01-30,2868210.426769065,0.0,0.0,2868210.426769065,0,39.1030158996582
2018-01-31,2868210.426769065,0.0,0.0,2868210.426769065,0,39.21074295043945
2018-02-01,2865342.216342296,72922.99929680384,0.0,2865342.216342296,-1,39.29270935058594
2018-02-02,2865342.216342296,72922.99929680384,124327.44920623163,2989669.6655485276,-1,37.58779525756836
2018-02-05,3052231.461853231,83283.50952376651,0.0,3052231.461853231,1,36.64868927001953
2018-02-06,3173560.231310715,83120.36337822439,0.0,3173560.231310715,-1,38.1802978515625
2018-02-07,3173560.231310715,83120.36337822439,67936.0831297487,3241496.3144404637,-1,37.36297607421875
2018-02-08,3320455.2597103077,91384.80383521446,0.0,3320455.2597103077,1,36.33487319946289
2018-02-09,3320455.2597103077,91384.80383521446,40613.221803322434,3361068.48151363,1,36.779293060302734
2018-02-12,3493127.872502524,0.0,0.0,3493127.872502524,0,38.260719299316406
2018-02-13,3489634.7446300215,90302.09888245024,0.0,3489634.7446300215,1,38.644004821777344
2018-02-14,3489634.7446300215,90302.09888245024,64339.69429347431,3553974.438923496,1,39.35649871826172
2018-02-15,3669822.0261639007,0.0,0.0,3669822.0261639007,0,40.67803192138672
2018-02-16,3669822.0261639007,0.0,0.0,3669822.0261639007,0,40.54634094238281
2018-02-20,3669822.0261639007,0.0,0.0,3669822.0261639007,0,40.40996170043945
2018-02-21,3669822.0261639007,0.0,0.0,3669822.0261639007,0,40.226539611816406
2018-02-22,3666152.204137737,90382.12552190859,0.0,3666152.204137737,1,40.562801361083984
2018-02-23,3666152.204137737,90382.12552190859,63758.86895852862,3729911.0730962656,1,41.26823806762695
2018-02-26,3799994.14808553,0.0,0.0,3799994.14808553,0,42.08420944213867
2018-02-27,3799994.14808553,0.0,0.0,3799994.14808553,0,41.94781875610352
2018-02-28,3796194.1539374446,90635.2118618819,0.0,3796194.1539374446,-1,41.88431930541992
2018-03-01,3858892.1560286586,0.0,0.0,3858892.1560286586,0,41.150672912597656
2018-03-02,3858892.1560286586,0.0,0.0,3858892.1560286586,0,41.43519973754883
2018-03-05,3858892.1560286586,0.0,0.0,3858892.1560286586,0,41.5786361694336
2018-03-06,3858892.1560286586,0.0,0.0,3858892.1560286586,0,41.54336929321289
2018-03-07,3858892.1560286586,0.0,0.0,3858892.1560286586,0,41.15772247314453
2018-03-08,3858892.1560286586,0.0,0.0,3858892.1560286586,0,41.60686111450195
2018-03-09,3858892.1560286586,0.0,0.0,3858892.1560286586,0,42.32170104980469
2018-03-12,3858892.1560286586,0.0,0.0,3858892.1560286586,0,42.73086166381836
2018-03-13,3858892.1560286586,0.0,0.0,3858892.1560286586,0,42.31935119628906
2018-03-14,3858892.1560286586,0.0,0.0,3858892.1560286586,0,41.959571838378906
2018-03-15,3858892.1560286586,0.0,0.0,3858892.1560286586,0,42.00894927978516
2018-03-16,3858892.1560286586,0.0,0.0,3858892.1560286586,0,41.86081314086914
2018-03-19,3858892.1560286586,0.0,0.0,3858892.1560286586,0,41.22120666503906
2018-03-20,3855033.26387263,93552.62081636048,0.0,3855033.26387263,-1,41.20711135864258
2018-03-21,3938513.7333249827,0.0,0.0,3938513.7333249827,0,40.27356719970703
2018-03-22,3938513.7333249827,0.0,0.0,3938513.7333249827,0,39.70451736450195
2018-03-23,3934575.2195916576,101445.55749523896,0.0,3934575.2195916576,1,38.78509140014648
2018-03-26,4113304.57664853,101247.3607772132,-4.656612873077393e-10,4113304.5766485296,-1,40.62628936767578
2018-03-27,4113304.57664853,101247.3607772132,105468.83314848598,4218773.4097970165,-1,39.5845947265625
2018-03-28,4258943.466263428,0.0,0.0,4258943.466263428,0,39.147216796875
2018-03-29,4258943.466263428,0.0,0.0,4258943.466263428,0,39.45290756225586
2018-04-02,4258943.466263428,0.0,0.0,4258943.466263428,0,39.194244384765625
2018-04-03,4254684.5227971645,107451.4072271017,0.0,4254684.5227971645,1,39.59635925292969
2018-04-04,4254684.5227971645,107451.4072271017,81358.74735368975,4336043.270150854,1,40.3535270690918
2018-04-05,4357493.318371545,107239.35133618333,0.0,4357493.318371545,-1,40.63334274291992
2018-04-06,4460128.665374176,112646.5526737027,0.0,4460128.665374176,1,39.59400939941406
2018-04-09,4460128.665374176,112646.5526737027,44234.60438625701,4504363.269760433,1,39.9866943359375
2018-04-10,4584666.939010542,0.0,0.0,4584666.939010542,0,40.73917007446289
2018-04-11,4584666.939010542,0.0,0.0,4584666.939010542,0,40.54869842529297
2018-04-12,4584666.939010542,0.0,0.0,4584666.939010542,0,40.94844818115234
2018-04-13,4584666.939010542,0.0,0.0,4584666.939010542,0,41.087181091308594
2018-04-16,4584666.939010542,0.0,0.0,4584666.939010542,0,41.3434944152832
2018-04-17,4584666.939010542,0.0,0.0,4584666.939010542,0,41.91255187988281
2018-04-18,4580082.272071531,109522.91178397553,0.0,4580082.272071531,-1,41.818485260009766
2018-04-19,4580082.272071531,109522.91178397553,129800.25935066957,4709882.531422201,-1,40.63334274291992
2018-04-20,4887639.396687824,0.0,0.0,4887639.396687824,0,38.96851348876953
2018-04-23,4887639.396687824,0.0,0.0,4887639.396687824,0,38.85564422607422
2018-04-24,4887639.396687824,0.0,0.0,4887639.396687824,0,38.31479644775391
2018-04-25,4887639.396687824,0.0,0.0,4887639.396687824,0,38.48176193237305
2018-04-26,4887639.396687824,0.0,0.0,4887639.396687824,0,38.61579132080078
2018-04-27,4887639.396687824,0.0,0.0,4887639.396687824,0,38.16901779174805
2018-04-30,4882751.757291136,125648.71389219182,0.0,4882751.757291136,1,38.8603401184082
2018-05-01,4882751.757291136,125648.71389219182,113456.93881222885,4996208.696103365,1,39.763309478759766
2018-05-02,4882751.757291136,125648.71389219182,334165.1664932892,5216916.9237844255,1,41.51985931396485
2018-05-03,4882751.757291136,125648.71389219182,343618.63322949316,5226370.3905206295,1,41.595096588134766
2018-05-04,4882751.757291136,125648.71389219182,548667.2649191441,5431419.02221028,1,43.22701644897461
2018-05-07,5465832.16949984,0.0,0.0,5465832.16949984,0,43.53976058959961
2018-05-08,5465832.16949984,0.0,0.0,5465832.16949984,0,43.74904251098633
2018-05-09,5465832.16949984,0.0,0.0,5465832.16949984,0,44.05708694458008
2018-05-10,5465832.16949984,0.0,0.0,5465832.16949984,0,44.6872673034668
2018-05-11,5465832.16949984,0.0,0.0,5465832.16949984,0,44.51731872558594
2018-05-14,5465832.16949984,0.0,0.0,5465832.16949984,0,44.41345977783203
2018-05-15,5465832.16949984,0.0,0.0,5465832.16949984,0,44.009803771972656
2018-05-16,5465832.16949984,0.0,0.0,5465832.16949984,0,44.420528411865234
2018-05-17,5465832.16949984,0.0,0.0,5465832.16949984,0,44.13963317871094
2018-05-18,5465832.16949984,0.0,0.0,5465832.16949984,0,43.97910690307617
2018-05-21,5465832.16949984,0.0,0.0,5465832.16949984,0,44.29071044921875
2018-05-22,5465832.16949984,0.0,0.0,5465832.16949984,0,44.17976379394531
2018-05-23,5465832.16949984,0.0,0.0,5465832.16949984,0,44.46302795410156
2018-05-24,5465832.16949984,0.0,0.0,5465832.16949984,0,44.41345977783203
2018-05-25,5465832.16949984,0.0,0.0,5465832.16949984,0,44.51496887207031
2018-05-29,5465832.16949984,0.0,0.0,5465832.16949984,0,44.354434967041016
2018-05-30,5465832.16949984,0.0,0.0,5465832.16949984,0,44.26002502441406
2018-05-31,5460366.3373303395,123786.10835073428,0.0,5460366.3373303395,1,44.11130142211914
2018-06-01,5553378.031734544,0.0,0.0,5553378.031734544,0,44.90680313110352
2018-06-04,5553378.031734544,0.0,0.0,5553378.031734544,0,45.282135009765625
2018-06-05,5553378.031734544,0.0,0.0,5553378.031734544,0,45.63148880004883
2018-06-06,5553378.031734544,0.0,0.0,5553378.031734544,0,45.789642333984375
2018-06-07,5553378.031734544,0.0,0.0,5553378.031734544,0,45.66690444946289
2018-06-08,5553378.031734544,0.0,0.0,5553378.031734544,0,45.25143814086914
2018-06-11,5553378.031734544,0.0,0.0,5553378.031734544,0,45.1404914855957
2018-06-12,5553378.031734544,0.0,0.0,5553378.031734544,0,45.38835525512695
2018-06-13,5553378.031734544,0.0,0.0,5553378.031734544,0,45.015384674072266
2018-06-14,5553378.031734544,0.0,0.0,5553378.031734544,0,45.03899765014648
2018-06-15,5553378.031734544,0.0,0.0,5553378.031734544,0,44.57633209228516
2018-06-18,5553378.031734544,0.0,0.0,5553378.031734544,0,44.552711486816406
2018-06-19,5553378.031734544,0.0,0.0,5553378.031734544,0,43.83275604248047
2018-06-20,5553378.031734544,0.0,0.0,5553378.031734544,0,44.02397918701172
2018-06-21,5553378.031734544,0.0,0.0,5553378.031734544,0,43.77847290039063
2018-06-22,5553378.031734544,0.0,0.0,5553378.031734544,0,43.6510009765625
2018-06-25,5553378.031734544,0.0,0.0,5553378.031734544,0,43.00184631347656
2018-06-26,5547824.6537028095,127432.69509486938,0.0,5547824.6537028095,1,43.53533172607422
2018-06-27,5534155.755882241,0.0,0.0,5534155.755882241,0,43.47160339355469
2018-06-28,5534155.755882241,0.0,0.0,5534155.755882241,0,43.78791427612305
2018-06-29,5534155.755882241,0.0,0.0,5534155.755882241,0,43.69585800170898
2018-07-02,5534155.755882241,0.0,0.0,5534155.755882241,0,44.18447494506836
2018-07-03,5534155.755882241,0.0,0.0,5534155.755882241,0,43.41495132446289
2018-07-05,5528621.600126359,126327.18800471771,0.0,5528621.600126359,1,43.764305114746094
2018-07-06,5528621.600126359,126327.18800471771,76638.48120552953,5605260.081331888,1,44.3709716796875
2018-07-09,5677560.23388457,0.0,0.0,5677560.23388457,0,44.987060546875
2018-07-10,5677560.23388457,0.0,0.0,5677560.23388457,0,44.93277359008789
2018-07-11,5677560.23388457,0.0,0.0,5677560.23388457,0,44.34971237182617
2018-07-12,5677560.23388457,0.0,0.0,5677560.23388457,0,45.09329605102539
2018-07-13,5677560.23388457,0.0,0.0,5677560.23388457,0,45.164100646972656
2018-07-16,5677560.23388457,0.0,0.0,5677560.23388457,0,45.064971923828125
2018-07-17,5677560.23388457,0.0,0.0,5677560.23388457,0,45.192420959472656
2018-07-18,5677560.23388457,0.0,0.0,5677560.23388457,0,44.94457244873047
2018-07-19,5677560.23388457,0.0,0.0,5677560.23388457,0,45.29393768310547
2018-07-20,5677560.23388457,0.0,0.0,5677560.23388457,0,45.19007110595703
2018-07-23,5677560.23388457,0.0,0.0,5677560.23388457,0,45.23020553588867
2018-07-24,5677560.23388457,0.0,0.0,5677560.23388457,0,45.55830764770508
2018-07-25,5677560.23388457,0.0,0.0,5677560.23388457,0,45.98793029785156
2018-07-26,5677560.23388457,0.0,0.0,5677560.23388457,0,45.843936920166016
2018-07-27,5677560.23388457,0.0,0.0,5677560.23388457,0,45.08147048950195
2018-07-30,5677560.23388457,0.0,0.0,5677560.23388457,0,44.82891845703125
2018-07-31,5671882.673650686,126270.25116739454,0.0,5671882.673650686,1,44.91859817504883
2018-08-01,5671882.673650686,126270.25116739454,334131.3037053775,6006013.977356063,1,47.56475830078125
2018-08-02,6175903.426600122,0.0,0.0,6175903.426600122,0,48.95512008666992
2018-08-03,6175903.426600122,0.0,0.0,6175903.426600122,0,49.09675216674805
2018-08-06,6175903.426600122,0.0,0.0,6175903.426600122,0,49.35169982910156
2018-08-07,6175903.426600122,0.0,0.0,6175903.426600122,0,48.88901519775391
2018-08-08,6175903.426600122,0.0,0.0,6175903.426600122,0,48.92206954956055
2018-08-09,6175903.426600122,0.0,0.0,6175903.426600122,0,49.30684280395508
2018-08-10,6175903.426600122,0.0,0.0,6175903.426600122,0,49.159969329833984
2018-08-13,6175903.426600122,0.0,0.0,6175903.426600122,0,49.47740173339844
2018-08-14,6175903.426600122,0.0,0.0,6175903.426600122,0,49.68585586547852
2018-08-15,6175903.426600122,0.0,0.0,6175903.426600122,0,49.80192184448242
2018-08-16,6175903.426600122,0.0,0.0,6175903.426600122,0,50.531532287597656
2018-08-17,6175903.426600122,0.0,0.0,6175903.426600122,0,51.54064178466797
2018-08-20,6175903.426600122,0.0,0.0,6175903.426600122,0,51.0384521484375
2018-08-21,6175903.426600122,0.0,0.0,6175903.426600122,0,50.93895721435547
2018-08-22,6175903.426600122,0.0,0.0,6175903.426600122,0,50.94132232666016
2018-08-23,6175903.426600122,0.0,0.0,6175903.426600122,0,51.04555130004883
2018-08-24,6175903.426600122,0.0,0.0,6175903.426600122,0,51.20425796508789
2018-08-27,6175903.426600122,0.0,0.0,6175903.426600122,0,51.62590408325195
2018-08-28,6175903.426600122,0.0,0.0,6175903.426600122,0,52.042816162109375
2018-08-29,6175903.426600122,0.0,0.0,6175903.426600122,0,52.81978988647461
2018-08-30,6169727.523173522,115743.00133671185,0.0,6169727.523173522,1,53.30540466308594
2018-08-31,6234841.927905185,0.0,0.0,6234841.927905185,0,53.92128753662109
2018-09-04,6234841.927905185,0.0,0.0,6234841.927905185,0,54.09422302246094
2018-09-05,6228607.08597728,115899.91501575871,0.0,6228607.08597728,-1,53.74125671386719
2018-09-06,6228607.08597728,115899.91501575871,103503.22572618164,6332110.311703461,-1,52.84821701049805
2018-09-07,6375300.012878922,0.0,0.0,6375300.012878922,0,52.42182922363281
2018-09-10,6368924.712866043,123146.47114660274,0.0,6368924.712866043,1,51.71828842163086
2018-09-11,6523580.472272393,0.0,0.0,6523580.472272393,0,53.025875091552734
2018-09-12,6523580.472272393,0.0,0.0,6523580.472272393,0,52.36734771728516
2018-09-13,6523580.472272393,0.0,0.0,6523580.472272393,0,53.63228988647461
2018-09-14,6523580.472272393,0.0,0.0,6523580.472272393,0,53.02350234985352
2018-09-17,6523580.472272393,0.0,0.0,6523580.472272393,0,51.61169052124024
2018-09-18,6523580.472272393,0.0,0.0,6523580.472272393,0,51.69697570800781
2018-09-19,6523580.472272393,0.0,0.0,6523580.472272393,0,51.7277717590332
2018-09-20,6517056.8918001205,125037.08769970521,0.0,6517056.8918001205,-1,52.12099075317383
2018-09-21,6580736.780849352,0.0,0.0,6580736.780849352,0,51.5595817565918
2018-09-24,6580736.780849352,0.0,0.0,6580736.780849352,0,52.30102157592773
2018-09-25,6580736.780849352,0.0,0.0,6580736.780849352,0,52.632659912109375
2018-09-26,6580736.780849352,0.0,0.0,6580736.780849352,0,52.21337890625
2018-09-27,6580736.780849352,0.0,0.0,6580736.780849352,0,53.28643035888672
2018-09-28,6580736.780849352,0.0,0.0,6580736.780849352,0,53.47359848022461
2018-10-01,6580736.780849352,0.0,0.0,6580736.780849352,0,53.83363342285156
2018-10-02,6580736.780849352,0.0,0.0,6580736.780849352,0,54.31214141845703
2018-10-03,6580736.780849352,0.0,0.0,6580736.780849352,0,54.97304534912109
2018-10-04,6580736.780849352,0.0,0.0,6580736.780849352,0,54.00656509399414
2018-10-05,6580736.780849352,0.0,0.0,6580736.780849352,0,53.130104064941406
2018-10-08,6580736.780849352,0.0,0.0,6580736.780849352,0,53.006935119628906
2018-10-09,6574156.044068502,122329.77875956765,0.0,6574156.044068502,-1,53.74125671386719
2018-10-10,6872136.110703902,0.0,0.0,6872136.110703902,0,51.25164031982422
2018-10-11,6865263.974593199,135145.13496400908,0.0,6865263.974593199,1,50.7991943359375
2018-10-12,7096518.36523758,134879.63600283896,0.0,7096518.36523758,-1,52.613712310791016
2018-10-15,7233947.518492205,140496.3456889651,-9.313225746154785e-10,7233947.518492204,1,51.48851013183594
2018-10-16,7386129.523821972,0.0,0.0,7386129.523821972,0,52.623172760009766
2018-10-17,7378743.39429815,140827.06891244944,0.0,7378743.39429815,-1,52.395774841308594
2018-10-18,7543832.469575234,0.0,0.0,7543832.469575234,0,51.17109680175781
2018-10-19,7543832.469575234,0.0,0.0,7543832.469575234,0,51.95042037963867
2018-10-22,7543832.469575234,0.0,0.0,7543832.469575234,0,52.26785659790039
2018-10-23,7536288.637105659,142839.40757187715,0.0,7536288.637105659,-1,52.76057052612305
2018-10-24,7779471.375464681,152685.94591434483,0.0,7779471.375464681,1,50.950801849365234
2018-10-25,7942045.908335492,0.0,0.0,7942045.908335492,0,52.0665168762207
2018-10-26,7934103.862427156,154849.78374567648,0.0,7934103.862427156,-1,51.237422943115234
2018-10-29,8067020.266036283,160455.71495145446,9.313225746154785e-10,8067020.266036284,1,50.27568054199219
2018-10-30,8067020.266036283,160455.71495145446,40289.598561285995,8107309.864597569,1,50.52677536010742
2018-10-31,8067020.266036283,160455.71495145446,251619.7840476567,8318640.05008394,1,51.84383773803711
2018-11-01,8429844.26054251,160142.1629083068,0.0,8429844.26054251,-1,52.63975524902344
2018-11-02,8429844.26054251,160142.1629083068,559156.0472384514,8989000.307780962,-1,49.14813232421875
2018-11-05,9204007.951292513,0.0,0.0,9204007.951292513,0,47.75288772583008
2018-11-06,9194803.94334122,190489.67961479462,0.0,9194803.94334122,1,48.26930236816406
2018-11-07,9464471.630850263,0.0,0.0,9464471.630850263,0,49.73322677612305
2018-11-08,9455007.159219412,190780.13848191334,0.0,9455007.159219412,-1,49.5597038269043
2018-11-09,9455007.159219412,190780.13848191334,182306.00238692947,9637313.161606342,-1,48.604122161865234
2018-11-12,9455007.159219412,190780.13848191334,649409.6411574017,10104416.800376814,-1,46.15573501586914
2018-11-13,9455007.159219412,190780.13848191334,737391.0273472648,10192398.186566677,-1,45.6945686340332
2018-11-14,10418761.001836741,234636.5314460708,0.0,10418761.001836741,1,44.4038314819336
2018-11-15,10418761.001836741,234636.5314460708,257119.7278320007,10675880.729668742,1,45.49965286254883
2018-11-16,10772918.451591168,234175.64422308793,0.0,10772918.451591168,-1,46.00358200073242
2018-11-19,10772918.451591168,234175.64422308793,426950.87404981814,11199869.325640986,-1,44.18037414550781
2018-11-20,11683405.474069692,0.0,0.0,11683405.474069692,0,42.06952667236328
2018-11-21,11671722.068595622,277752.7096683586,0.0,11671722.068595622,-1,42.02199172973633
2018-11-23,11944547.477375949,291652.93521828164,0.0,11944547.477375949,1,40.95466232299805
2018-11-26,11944547.477375949,291652.93521828164,161538.1480258312,12106085.62540178,1,41.5085334777832
2018-11-27,11944547.477375949,291652.93521828164,135194.77110284567,12079742.248478794,1,41.41820907592773
2018-11-28,12519763.513508782,291083.8498861774,0.0,12519763.513508782,-1,43.01084899902344
2018-11-29,12603419.65550538,0.0,0.0,12603419.65550538,0,42.680442810058594
2018-11-30,12590816.235849874,296604.34579635976,1.862645149230957e-09,12590816.235849876,1,42.44987106323242
2018-12-03,13005156.855475727,296021.43776237324,1.862645149230957e-09,13005156.85547573,-1,43.93315887451172
2018-12-04,13005156.855475727,296021.43776237324,572082.5677019954,13577239.423177723,-1,42.000587463378906
2018-12-06,13005156.855475727,296021.43776237324,710702.5918641295,13715859.447339857,-1,41.53231048583984
2018-12-07,14141238.027817607,0.0,0.0,14141238.027817607,0,40.0513916015625
2018-12-10,14127096.789789788,350415.73567074054,0.0,14127096.789789788,-1,40.31524658203125
2018-12-11,14193768.334748877,0.0,0.0,14193768.334748877,0,40.08466720581055
2018-12-12,14193768.334748877,0.0,0.0,14193768.334748877,0,40.19639205932617
2018-12-13,14179574.566414129,348939.84244468476,0.0,14179574.566414129,-1,40.63615798950195
2018-12-14,14619112.359995957,0.0,0.0,14619112.359995957,0,39.33588409423828
